,Unnamed: 0,test-MAE-mean,test-MAE-std,train-MAE-mean,train-MAE-std,iteration
30355,30355,7.777758509226634,0.0738711786227738,7.778828316769706,0.008900587671179006,35
30356,30356,7.729075012835933,0.07379298496063562,7.730172221284437,0.008842825435861727,35
30357,30357,7.6804654402783346,0.07366668207680986,7.681559644884267,0.008786973049482913,35
30358,30358,7.631809418057518,0.07346149064093369,7.633040187603887,0.008709676942592408,35
30359,30359,7.583025988952893,0.07327769157092807,7.584501828094632,0.00865823795561888,35
30360,30360,7.5345704915400065,0.07315275240618188,7.5361631874843225,0.008635063633998005,35
30361,30361,7.488836768557007,0.07299379171100437,7.490334806828012,0.008579261036025451,35
30362,30362,7.447109145865422,0.07283020019053299,7.448531721749812,0.008570084540918451,35
30363,30363,7.408117071320894,0.07258587664380692,7.4095414055521545,0.00867076427009476,35
30364,30364,7.371170467040375,0.07230731328462152,7.3726282831266685,0.00867403040986535,35
30365,30365,7.335832969941647,0.07211664113892986,7.337364929654402,0.008739604052286076,35
30366,30366,7.30190764517498,0.07189965884179407,7.3034856149642335,0.008782256273562524,35
30367,30367,7.2689410590406,0.07170825766373078,7.270579472003599,0.008772349861578255,35
30368,30368,7.23658601129562,0.07155923518838013,7.238407585391184,0.008751352535898349,35
30369,30369,7.204722201708175,0.07137288740503568,7.206598577614603,0.008684492809716417,35
30370,30370,7.173287208964286,0.07127185788249847,7.1752080563937,0.008655789779615255,35
30371,30371,7.14212300163878,0.07117335125513387,7.144218291730847,0.00856495178807766,35
30372,30372,7.1111048836326045,0.07097673364786129,7.11331930172529,0.008591565827369788,35
30373,30373,7.080793914127026,0.07103728925720756,7.0829568273092365,0.008453644756507013,35
30374,30374,7.051430034205708,0.07090186343927175,7.053573019456693,0.008389209037091927,35
30375,30375,7.023436858936035,0.07079851765738307,7.025568927783522,0.00832088237609487,35
30376,30376,6.997171479262057,0.07062044852471774,6.999182368704237,0.00834067545572449,35
30377,30377,6.972203613051152,0.0705046575050412,6.9741392599000775,0.008316607515014425,35
30378,30378,6.948374276440261,0.07040779412450436,6.950243179372483,0.008277710973889824,35
30379,30379,6.925349383523586,0.07028982601598921,6.927213377737452,0.008255211520755215,35
30380,30380,6.903245278252531,0.07015699689545378,6.905041502847349,0.008242604911492814,35
30381,30381,6.881924369984316,0.06992440144769717,6.883645205456972,0.008276726741706745,35
30382,30382,6.861106861772837,0.06980967073840794,6.862841397698207,0.008286397785706093,35
30383,30383,6.840692894168619,0.06972589730851415,6.842481645789228,0.008273376902443102,35
30384,30384,6.82084416181949,0.0696247128051074,6.822619432780744,0.008273613575521645,35
30385,30385,6.801639350748001,0.06960521148208666,6.803327070687889,0.008240921542021827,35
30386,30386,6.782641365227402,0.0694893606744445,6.784362420493416,0.008245379761485792,35
30387,30387,6.7637708598550645,0.06941086976027003,6.765520708051118,0.008267332743716412,35
30388,30388,6.745347780497353,0.06925517083328064,6.747143858563267,0.008294426969667602,35
30389,30389,6.727782994206834,0.06917846842611487,6.7295283000068,0.008232084528332599,35
30390,30390,6.710464156685117,0.0690750529972972,6.712342144409512,0.008214341859187435,35
30391,30391,6.693740739373138,0.06900513317305781,6.695649644696706,0.008189581017669345,35
30392,30392,6.677653916893494,0.06889555889238454,6.6796741109212086,0.008181309692050954,35
30393,30393,6.662309629645259,0.06885811873316212,6.664319566649553,0.008164811317779228,35
30394,30394,6.647332543835588,0.0686798874583493,6.649392960048014,0.008227808945371855,35
30395,30395,6.633108396809656,0.06866871412159913,6.635148225710783,0.008142407661041113,35
30396,30396,6.619259363783213,0.0684776923950524,6.62130695871636,0.008214867524763645,35
30397,30397,6.605810501199191,0.06842991609699109,6.607867473982327,0.00821316400296284,35
30398,30398,6.592716971212345,0.06834415013885524,6.5947339416041295,0.008190859872103705,35
30399,30399,6.579844187022463,0.06824458284488573,6.581894492740371,0.008184246567577881,35
30400,30400,6.5672860736583205,0.06818730757539226,6.56934114156568,0.008169144077903643,35
30401,30401,6.555004973191072,0.06805252953239478,6.557091618077681,0.008173215682687886,35
30402,30402,6.542970041285986,0.0679575769593907,6.545070606418671,0.008156501684574543,35
30403,30403,6.531152191955211,0.06786107818939803,6.5332334152722975,0.00817083260973202,35
30404,30404,6.519652969730644,0.0677277964895333,6.521691919458336,0.00818680346626684,35
30405,30405,6.508555676295374,0.06763113918470695,6.5105179914052,0.008200199120187721,35
30406,30406,6.49780001500456,0.06754797238345912,6.499693827850808,0.008202000791774163,35
30407,30407,6.48728685905326,0.06743861704709082,6.489138398310112,0.008172867363609513,35
30408,30408,6.4770767981441235,0.06740142296989451,6.47889067947212,0.008131341956303164,35
30409,30409,6.467198258884928,0.06733240514014183,6.468977486126644,0.008091844828715049,35
30410,30410,6.457586035912475,0.06724519863152678,6.459350976585853,0.00807716437381216,35
30411,30411,6.4482811573204675,0.06714195722516117,6.450035035061437,0.008069236778827734,35
30412,30412,6.439209626011343,0.06703039860632813,6.441011638497951,0.008068994463624786,35
30413,30413,6.430490130399004,0.06696858786771401,6.432289871687567,0.00803918125723238,35
30414,30414,6.4220602491694745,0.06686887885582314,6.4238475355010225,0.008024962021115245,35
30415,30415,6.4138936071196655,0.06678249312195357,6.4156800875422295,0.008014352790893126,35
30416,30416,6.405982658010911,0.06668539633143729,6.4077541192206064,0.008020127535803665,35
30417,30417,6.398255236356987,0.0665614389192332,6.4000318260783935,0.008032228694461364,35
30418,30418,6.390741820170349,0.06646935769063407,6.392520974147612,0.008041509602737574,35
30419,30419,6.383385556235449,0.0663267944454019,6.385169252608801,0.008055991833289717,35
30420,30420,6.376290260282227,0.06625535021086974,6.378034686908755,0.008053067421631643,35
30421,30421,6.369356878770188,0.06616673666244123,6.371077421185032,0.0080306873756868,35
30422,30422,6.362623435950457,0.06610747488075125,6.364287784529831,0.008033325012848562,35
30423,30423,6.355984650804032,0.06602157951913143,6.357653908101759,0.008030501351964642,35
30424,30424,6.349484335473827,0.06594740982716492,6.351157695580922,0.00802664872506777,35
30425,30425,6.343144615824653,0.06589866227709458,6.344810942544258,0.008015330919956619,35
30426,30426,6.33694299966943,0.06582952674572874,6.338604197877324,0.00799128968079023,35
30427,30427,6.330913408449912,0.0657707959845482,6.332573434426557,0.007962871740485256,35
30428,30428,6.325070128734435,0.0656905812300516,6.326713816738057,0.007979097864759114,35
30429,30429,6.3193731581316515,0.06564002588876508,6.320993548039207,0.007953722843667532,35
30430,30430,6.313836197094274,0.06559383884189747,6.31541563217259,0.007920754871790241,35
30431,30431,6.308447156987553,0.06552833014605063,6.309979849344839,0.007888157318562357,35
30432,30432,6.303174534096688,0.06545915418905959,6.304669788318481,0.007861874072263679,35
30433,30433,6.298007558547089,0.0654038940183002,6.29949533979467,0.007846889971079166,35
30434,30434,6.293010116941789,0.0653582458283253,6.294467346912461,0.007834677366752594,35
30435,30435,6.288122352222668,0.06530007660712107,6.289563757071486,0.007825721560531818,35
30436,30436,6.283328878854589,0.0652320914827891,6.284770650025672,0.00782374135110582,35
30437,30437,6.278668014146486,0.0651850080762592,6.280101726227738,0.007821707744487833,35
30438,30438,6.2741190242581535,0.06510279084492461,6.275547534563238,0.007816700128724279,35
30439,30439,6.26969158009739,0.0650616048853643,6.271135256144249,0.007805082369481909,35
30440,30440,6.265436746987952,0.06501676446359089,6.266857417996564,0.0077934345253636425,35
30441,30441,6.261268439197536,0.06495394677440053,6.262699440494024,0.0077833305034542355,35
30442,30442,6.257218306969851,0.064869783887302,6.258656195124925,0.007794860444907105,35
30443,30443,6.253277631834988,0.06482543373864089,6.254717351601385,0.0077870085330569,35
30444,30444,6.24944465544607,0.0647544519026781,6.250887598848402,0.007781665554715871,35
30445,30445,6.245677104213701,0.06465155040141568,6.24713111054844,0.007801690860210338,35
30446,30446,6.242027948337424,0.06457652206002004,6.243471844177645,0.007796230828227691,35
30447,30447,6.238440554395048,0.06454580208913964,6.239876317880981,0.007795197066669181,35
30448,30448,6.234904958420959,0.06446205401821968,6.2363649724408425,0.007798031753185562,35
30449,30449,6.231494424868183,0.06439838702682751,6.2329281369494325,0.0077901278655487126,35
30450,30450,6.228149316471961,0.06435515828377149,6.229573577438768,0.007775966969951817,35
30451,30451,6.224885897940859,0.0642823218379059,6.226295066430343,0.007776596812381151,35
30452,30452,6.22166563217259,0.06423740293740471,6.223077291653477,0.007764459166213058,35
30453,30453,6.2185446397381705,0.0641775984134999,6.219940474097205,0.007765327441267278,35
30454,30454,6.215509513242698,0.06410501284635173,6.2168843207037146,0.007770482936417587,35
30455,30455,6.21256611384241,0.06401977293002496,6.213897915069501,0.007774282833878435,35
30456,30456,6.209678248897518,0.06395118790015741,6.210979132525432,0.007771312482109821,35
30457,30457,6.206842987829895,0.06387063888507492,6.2081151517922235,0.007785618982097418,35
30458,30458,6.204089123569585,0.0638124786575426,6.205321138611656,0.0077853649587283965,35
30459,30459,6.201394090665053,0.06375334178859803,6.202597752363805,0.0077967549786365845,35
30460,30460,6.198761698867859,0.06370431251144933,6.199936567636571,0.007796418792046213,35
30461,30461,6.196180372394422,0.06367956407116747,6.197313187367097,0.0077904516261636456,35
30462,30462,6.193686157355634,0.0636275514561215,6.19477054452486,0.007793633790702364,35
30463,30463,6.191227841898828,0.063610256228196,6.192271567296624,0.007759822151913288,35
30464,30464,6.188842864159497,0.06355550527774287,6.189837209315956,0.007751414954082663,35
30465,30465,6.186499134307223,0.06351411544558352,6.187448641618429,0.007758764090457686,35
30466,30466,6.184205663869723,0.06346295832532052,6.185099929783348,0.007752450314096476,35
30467,30467,6.181946334667332,0.06342662852540884,6.182788436290402,0.007730498236456145,35
30468,30468,6.179748401076576,0.06341003426348261,6.180541635309481,0.007709653662939456,35
30469,30469,6.177611057188474,0.06339249088097701,6.178334030810926,0.0076916761855839325,35
30470,30470,6.175502652759316,0.06336892441192331,6.1761726561822305,0.007663380856102248,35
30471,30471,6.173404798411394,0.06334439852930672,6.174038609194512,0.007643645925237948,35
30472,30472,6.1713483384794285,0.0632980561861658,6.17195042575439,0.007628660867986306,35
30473,30473,6.1693356174259195,0.06324422491373648,6.1698900095419615,0.007624755831692494,35
30474,30474,6.167363997730559,0.06320433364939003,6.167887179189613,0.007622474461826762,35
30475,30475,6.165448498606218,0.06315024978050612,6.165934095400868,0.007631791794169106,35
30476,30476,6.163569558443933,0.06310117137362155,6.164004895823809,0.0076255395575517155,35
30477,30477,6.161732085962062,0.06307931059022262,6.16213210987558,0.007613367907324084,35
30478,30478,6.159929560624285,0.06300315719650604,6.1602801310320086,0.007627427652315134,35
30479,30479,6.158193046558682,0.06296530293446607,6.158480463007899,0.007628028783621981,35
30480,30480,6.156448473403244,0.06293140340256573,6.156716035185694,0.00763881190039498,35
30481,30481,6.1547567239184415,0.06289108019968033,6.154984722896256,0.007647052600516278,35
30482,30482,6.153094280214846,0.06285917466126606,6.1533033769637795,0.007638546738498067,35
30483,30483,6.15147975146353,0.06279063536567528,6.1516582236711015,0.007639827369186594,35
30484,30484,6.1499137970445705,0.06274361802527177,6.150047504671341,0.007639437350697559,35
30485,30485,6.148366671590037,0.06269874229627888,6.148455175049293,0.007639482382850666,35
30486,30486,6.146854420015145,0.06265573451232688,6.146912591990848,0.007629191164512608,35
30487,30487,6.145366785296469,0.06260689629496359,6.145395285168696,0.00763487979734132,35
30488,30488,6.143885304791848,0.06258369065418781,6.143899078509016,0.007621904262626859,35
30489,30489,6.142453277793018,0.06254648143800005,6.14243569432429,0.007611296493489902,35
30490,30490,6.1410301157930025,0.06254161136527871,6.140979709849322,0.0075966391462801205,35
30491,30491,6.139655161803079,0.06250369109004955,6.139549221404005,0.007593957891926835,35
30492,30492,6.138309367065459,0.062455255610307764,6.138163497539487,0.007588784605469415,35
30493,30493,6.136980496416488,0.062418442199323326,6.136798507515175,0.007592206242374899,35
30494,30494,6.135684155184661,0.0623771045882297,6.13545696211583,0.00757982057563663,35
30495,30495,6.134420416634431,0.062342615831345274,6.134140106837156,0.007570805836678316,35
30496,30496,6.133178364362293,0.062307491214296275,6.132861422338508,0.007575949815636828,35
30497,30497,6.13199492365258,0.062289184350471184,6.131610212009742,0.007571762176708663,35
30498,30498,6.130816245132309,0.06224417823970376,6.130383178950478,0.0075674823358385344,35
30499,30499,6.129657934129982,0.062228709959383226,6.129156438949024,0.007560469333499851,35
30500,30500,6.128501381474526,0.06217943220010904,6.12796772319869,0.007583914384026741,35
30501,30501,6.127371277286612,0.06215196344915783,6.126801206577622,0.007578544285316781,35
30502,30502,6.126289674166603,0.062096010386886474,6.125641576815141,0.007612600290894434,35
30503,30503,6.125198253609886,0.06209114587000545,6.12450546494208,0.007612534488743158,35
30504,30504,6.12413079052931,0.06207776545021696,6.123398145999057,0.007607272723280098,35
30505,30505,6.123093146081114,0.06206236825642585,6.122299032674773,0.007612807958223923,35
30506,30506,6.122052717583702,0.06202970079906096,6.1211948641032325,0.0076339903058803655,35
30507,30507,6.121022033258544,0.06201504840253549,6.120133188914442,0.007628804838671546,35
30508,30508,6.1200128154181215,0.06196197599036369,6.1190675574451925,0.007653379308003029,35
30509,30509,6.119034368647971,0.061940929766502575,6.1180324039884,0.007663513045200891,35
30510,30510,6.118101345838696,0.06190428861072835,6.117002672101131,0.007691210491242781,35
30511,30511,6.11715352360991,0.061885872090296584,6.116009425911468,0.007702028245307747,35
30512,30512,6.116228999477185,0.06186782139703888,6.115021967613593,0.007713762843611223,35
30513,30513,6.115344624264719,0.0618112726017363,6.114053265015697,0.007741178300552535,35
30514,30514,6.1144368044272825,0.06181097034978793,6.113103244853318,0.007717783645804816,35
30515,30515,6.113548692727712,0.061797829640945164,6.112173518944429,0.007695289188174559,35
30516,30516,6.112668640117973,0.06180391937643709,6.1112651862558245,0.00768467556522693,35
30517,30517,6.111824267296858,0.06179423595761019,6.1103643265414265,0.0076988322391332575,35
30518,30518,6.110983924020659,0.061775370330091076,6.109455407737196,0.0077166605528902876,35
30519,30519,6.110155376321398,0.06175527536962059,6.108586857646582,0.007718719764100501,35
30520,30520,6.109351665271713,0.06175257862959626,6.1077191134649516,0.0077245357053158095,35
30521,30521,6.1085580647165445,0.0617542291964285,6.106856937381751,0.0077266024298750565,35
30522,30522,6.107771204491054,0.061729842715528525,6.106017400014535,0.0077177106007470814,35
30523,30523,6.106997238809295,0.06171422757366924,6.105197277727373,0.007726561049626117,35
30524,30524,6.106240123951732,0.06169149281850655,6.104382503745278,0.0077345300344217145,35
30525,30525,6.105463154427398,0.061673998673903135,6.1035753492663005,0.007727680576613033,35
30526,30526,6.104736444317844,0.061686923995856666,6.102776620199419,0.007722575297005962,35
30527,30527,6.103995374375494,0.061689041967712875,6.101993276667675,0.007720803799865746,35
30528,30528,6.103286320999117,0.0616876634629561,6.1012267106956735,0.00772869373242607,35
30529,30529,6.102568915475095,0.06169831065780701,6.1004783143080195,0.007709963499078361,35
30530,30530,6.101884039368215,0.06168898973435594,6.0997497725871375,0.007720887433692084,35
30531,30531,6.101200701814848,0.061693878388710426,6.099017201321338,0.007725018585323227,35
30532,30532,6.100500806495099,0.06170008972296095,6.098281992535231,0.0077121197666988675,35
30533,30533,6.099865750216278,0.06170396731398298,6.097579532959625,0.007713793348467016,35
30534,30534,6.099231133524173,0.06170476019359561,6.096874875450429,0.007708699627449482,35
30535,30535,6.098602377988311,0.06169064471407944,6.0961998167802545,0.0077084533221574904,35
30536,30536,6.097974062039167,0.061666328864547724,6.095515087202282,0.007731371971976547,35
30537,30537,6.097346332205647,0.06165443527454855,6.09486039605005,0.007734762872698099,35
30538,30538,6.096740142121316,0.06166975242075873,6.094214057045461,0.007731838972778069,35
30539,30539,6.096111093527642,0.061645620334722165,6.093560464860024,0.007748940918486585,35
30540,30540,6.095536846744832,0.06160886834640743,6.092914565442153,0.007770175390703958,35
30541,30541,6.094972197605367,0.06160037847439865,6.0923020013504114,0.007779648428073456,35
30542,30542,6.094396265740135,0.061595305342864816,6.091647163669273,0.007779170805254125,35
30543,30543,6.093859530357273,0.061604895577205415,6.091046321890013,0.0077794625103868266,35
30544,30544,6.093294441631089,0.061623745977046875,6.090454271845116,0.007764107884031802,35
30545,30545,6.092767084098214,0.061589928201936366,6.0898700610966925,0.00777865756176125,35
30546,30546,6.092240312680963,0.061561119968017664,6.089280428778746,0.0077874296820379454,35
30547,30547,6.091707680107472,0.06156427485138539,6.088694239890093,0.007787061424234138,35
30548,30548,6.09119329038278,0.061570489433938176,6.08812314347876,0.007770839300105655,35
30549,30549,6.0906938466065075,0.0615385223589038,6.087576224336928,0.00778403698322818,35
30550,30550,6.090173302667763,0.06154226385118331,6.0869879840435885,0.007778234239938176,35
30551,30551,6.089663601868067,0.06153617241158805,6.086414323376402,0.007784127276391291,35
30552,30552,6.089173169619517,0.06151876563183644,6.085864693449807,0.00778629695689412,35
30553,30553,6.088725010960362,0.06151556547051156,6.085330082736081,0.007782938610789659,35
30554,30554,6.088280002672688,0.06150180696212155,6.084829979579731,0.007789469254585594,35
30555,30555,6.08780781327294,0.06147706212906751,6.084282547586727,0.007811576434828691,35
30556,30556,6.0873456611032575,0.06149235848092015,6.083746471583942,0.007805306339812225,35
30557,30557,6.086892960048015,0.06151024612922585,6.083236477726433,0.0077912530667843686,35
30558,30558,6.0864572563458745,0.061509725083507626,6.082752346220844,0.007792113728863741,35
30559,30559,6.086010782769137,0.06148102732539585,6.082218614680555,0.00779407145240168,35
30560,30560,6.085544234732274,0.06149581117365047,6.081696898510562,0.00777885363858282,35
30561,30561,6.085110582434819,0.06148097807336901,6.0812187746901225,0.00778917657215212,35
30562,30562,6.084684842698289,0.0615060113045329,6.080726510830245,0.007767829402683619,35
30563,30563,6.084263498828943,0.06152770275246006,6.0802299976320935,0.007749699569904339,35
30564,30564,6.08385563561895,0.06151941862528387,6.079758687405782,0.0077393018256000125,35
30565,30565,6.083471143769474,0.061524135272978925,6.079311114862251,0.0077294147686494,35
30566,30566,6.083093905100847,0.061509768273657325,6.0788294010836115,0.007741185550494508,35
30567,30567,6.082707654904499,0.06151856900623603,6.078366882591663,0.007733174293987073,35
30568,30568,6.0823249946663465,0.061484835651543175,6.077900407819251,0.007752421823787417,35
30569,30569,6.08193053885126,0.06148447236497025,6.077437816062852,0.007738209235751506,35
30570,30570,6.081562238445902,0.061493369172273375,6.0769898039326025,0.007739090486356599,35
30571,30571,6.081170859737843,0.061501453616290634,6.076539667133215,0.0077443277822644985,35
30572,30572,6.0808094461910684,0.06149116184270958,6.076109678058411,0.007745705066448931,35
30573,30573,6.080447006941952,0.0614771324390322,6.075658955143401,0.007744813208250866,35
30574,30574,6.080094018807277,0.06145728045092853,6.075236365778348,0.007746954987525609,35
30575,30575,6.079761911041715,0.06144900655186623,6.074832019262104,0.007740890997993181,35
30576,30576,6.079414271212111,0.06147615179891752,6.0744300904728075,0.007719769628076561,35
30577,30577,6.079080258570768,0.06146065288237601,6.074026916187808,0.007718670760702022,35
30578,30578,6.078676717963508,0.06143186501179102,6.0737971588631225,0.00780189868251136,35
30579,30579,6.078347101189347,0.061430825512400464,6.073389222388679,0.007810569382903862,35
30580,30580,6.07802971957884,0.06141735184919194,6.07299447351578,0.00781967032699702,35
30581,30581,6.077698710780072,0.06138873558864801,6.072592837784296,0.007831662423103947,35
30582,30582,6.077395469209001,0.06138969662358649,6.072196550357883,0.007823072047070985,35
30583,30583,6.077079406358651,0.06138402175804419,6.071796453179911,0.00781869719046489,35
30584,30584,6.076770230366887,0.061375060830567874,6.071412620710514,0.00781620172552997,35
30585,30585,6.0764326277673435,0.06139031461838919,6.071015966961834,0.007811501114347414,35
30586,30586,6.076135247352514,0.06140359801299342,6.070638142177584,0.007799036841439581,35
30587,30587,6.075844460738457,0.06139252912370555,6.070279219622213,0.007801835137163028,35
30588,30588,6.075513525204143,0.06139320141950382,6.069899489962183,0.007812109654678802,35
30589,30589,6.075232995613511,0.061390932227778514,6.069541226786892,0.00781119277471717,35
30590,30590,6.07492176821706,0.06138829027246793,6.06915468353273,0.0077918237443294425,35
30591,30591,6.074645634493607,0.06138319916567867,6.068794735275016,0.007792639111669472,35
30592,30592,6.074353309326037,0.0614036006732814,6.068407239582967,0.007783527017272195,35
30593,30593,6.074045671887784,0.0614003121661453,6.068028608889732,0.007783385624554852,35
30594,30594,6.073757449529584,0.061400769453677215,6.067659209517579,0.0077700599052095845,35
30595,30595,6.07347860502137,0.06142909834466311,6.067298894937602,0.0077706606505430625,35
30596,30596,6.0731986615463605,0.06144676812368718,6.0669268580451385,0.007774836386788003,35
30597,30597,6.072927436541263,0.06143359044979261,6.0665664702007085,0.00779296195200135,35
30598,30598,6.072659801494361,0.061446518798842935,6.0662231529738335,0.007802089785255545,35
30599,30599,6.072375535416622,0.06144842610830896,6.06586877281455,0.007807687259035228,35
30600,30600,6.072122260202517,0.061452394588417475,6.065526847612282,0.007803378128119921,35
30601,30601,6.071841877140787,0.061474486545514025,6.065180892865097,0.007800617262914477,35
30602,30602,6.071588089075508,0.06146331592598288,6.064867101212792,0.007811008333784205,35
30603,30603,6.0713327624567155,0.061457062319530624,6.06452173258123,0.007833465174355769,35
30604,30604,6.0710652006742665,0.061458631580469415,6.064176510478576,0.007807406177586491,35
30605,30605,6.070800862527753,0.061464746148929224,6.063832094284903,0.007803052459153185,35
30606,30606,6.070538062934752,0.06145857342034197,6.063484527719753,0.007796845435089594,35
30607,30607,6.070293579455007,0.061471739015091585,6.063167878753778,0.007809765132906999,35
30608,30608,6.07002924130849,0.06148579818273162,6.062827638633928,0.007804886129917231,35
30609,30609,6.069755085725273,0.061489044047252674,6.0624746504992535,0.007796433097017064,35
30610,30610,6.06951770889747,0.06147977461060816,6.0621552174840625,0.0078025681628393065,35
30611,30611,6.069270148310697,0.06147468749178511,6.061822450338423,0.007794225053609813,35
30612,30612,6.069013722725109,0.0614690660387285,6.061499793687299,0.007805064137679472,35
30613,30613,6.068758103048505,0.06145931200500763,6.061166880012754,0.007809125985237453,35
30614,30614,6.0685246825011685,0.061471902661221836,6.0608646641440265,0.007806193971729793,35
30615,30615,6.068302911001859,0.061472033251400576,6.060545670715553,0.0078100095900162855,35
30616,30616,6.068061724422502,0.06146125266419807,6.060221768568728,0.007812637043464292,35
30617,30617,6.067820977429858,0.06148052547467672,6.059907317536345,0.007809542057503565,35
30618,30618,6.067589461758299,0.061479380566008636,6.0595905953059175,0.007813099584967209,35
30619,30619,6.067369009019147,0.0614793514865334,6.059299662162952,0.007810428770441186,35
30620,30620,6.0671580806588885,0.06147930359776683,6.058996054269617,0.007795250659900731,35
30621,30621,6.066944514778318,0.061480670477044475,6.058676767783336,0.00778479550571137,35
30622,30622,6.066764430752784,0.061505001207954164,6.058383343648968,0.0077722899999291785,35
30623,30623,6.066555627061662,0.06151472242728215,6.058088087903276,0.007761924864626926,35
30624,30624,6.0663434532057,0.06151899763261616,6.057776933771279,0.007739964457323295,35
30625,30625,6.066150108314166,0.06151993564189296,6.057489956908777,0.007742180099570928,35
30626,30626,6.065935370202349,0.061536913734079775,6.057179388892405,0.007722559225644759,35
30627,30627,6.065726419982322,0.061552944487063777,6.056882521328747,0.007727946988016925,35
30628,30628,6.065534833437662,0.06156717077761905,6.056593566326016,0.007722811395080161,35
30629,30629,6.06532046164811,0.061567298802931124,6.056308860661561,0.007703889368368537,35
30630,30630,6.065138912333514,0.061587153132321076,6.056010894131108,0.00767254658411801,35
30631,30631,6.064938827112303,0.06158071537669081,6.055724137061968,0.007667474546767677,35
30632,30632,6.064752369079352,0.06158575849329024,6.055447343958438,0.00766692237873792,35
30633,30633,6.064587157737781,0.061565416394689626,6.05517809709357,0.00768246659398137,35
30634,30634,6.064369195990031,0.0615491297202793,6.054899179320903,0.007688313098101419,35
30635,30635,6.064168964239916,0.061522184882600174,6.054624144564247,0.007705800056895652,35
30636,30636,6.063951588607787,0.0615411813693886,6.054332991627924,0.0076827743228142795,35
30637,30637,6.063764984045934,0.06151725529711979,6.05405268183065,0.0076867328517870905,35
30638,30638,6.063599040059831,0.06150561399612981,6.05379596318725,0.0076822630381196706,35
30639,30639,6.0634110434733675,0.06150566451743712,6.0535356545856525,0.007683365769325309,35
30640,30640,6.0632303000677545,0.06149926123535489,6.053262158382507,0.007675048528584684,35
30641,30641,6.0630447944726935,0.061520881065604716,6.052978624949301,0.007661352811851053,35
30642,30642,6.062866981645203,0.06150784641557505,6.0527079860598265,0.007671568850479119,35
30643,30643,6.062672244729062,0.06150874508848881,6.052436834319179,0.00767786316384688,35
30644,30644,6.062502784049214,0.0614975830400791,6.052154106794956,0.00768357991133351,35
30645,30645,6.062337645972098,0.061515903315801215,6.051882149145326,0.007665794884413693,35
30646,30646,6.062163349838348,0.061529624510096234,6.051619276287871,0.007654945370137444,35
30647,30647,6.0619733018472015,0.06154108083464945,6.051344534589028,0.007652002459809516,35
30648,30648,6.061784938938473,0.0615470000999676,6.051070598799165,0.007615194729107455,35
30649,30649,6.061604488590673,0.061553631284220735,6.050804209247969,0.007606856020948883,35
30650,30650,6.061428946961224,0.06155129581959235,6.05051972337687,0.007622349023817258,35
30651,30651,6.0612912097895375,0.06157697197311907,6.050283665309223,0.007596875337226704,35
30652,30652,6.06112226196086,0.061563384949022464,6.050016469849041,0.0076081018305776465,35
30653,30653,6.060963790948968,0.06155475239849351,6.049775063476321,0.0076013866385492125,35
30654,30654,6.060798213285131,0.061527214696339635,6.0495049374380185,0.007615267943907298,35
30655,30655,6.060638716570896,0.06152229630146407,6.049264849825455,0.007617369303537848,35
